2.0967,1962,10,14.5
1.9185,1962,10,15.5
1.7132,1962,10,16.5
1.5354,1962,10,17.5
1.4183,1962,10,18.5
1.3711,1962,10,19.5
1.385,1962,10,20.5
1.4431,1962,10,21.5
1.5268,1962,10,22.5
1.6182,1962,10,23.5
1.7019,1962,10,24.5
1.7652,1962,10,25.5
1.7987,1962,10,26.5
1.7967,1962,10,27.5
1.7582,1962,10,28.5
1.688,1962,10,29.5
1.5979,1962,10,30.5
1.5057,1962,10,31.5
1.4327,1962,11,1.5
1.4,1962,11,2.5
1.4235,1962,11,3.5
1.5124,1962,11,4.5
1.6652,1962,11,5.5
1.8648,1962,11,6.5
2.0749,1962,11,7.5
2.2448,1962,11,8.5
2.3254,1962,11,9.5
2.2905,1962,11,10.5
2.1498,1962,11,11.5
1.9459,1962,11,12.5
1.7367,1962,11,13.5
1.5708,1962,11,14.5
1.4735,1962,11,15.5
1.4448,1962,11,16.5
1.4699,1962,11,17.5
1.5288,1962,11,18.5
1.6029,1962,11,19.5
1.676,1962,11,20.5
1.7344,1962,11,21.5
1.7682,1962,11,22.5
1.7713,1962,11,23.5
1.7416,1962,11,24.5
1.6817,1962,11,25.5
1.599,1962,11,26.5
1.5068,1962,11,27.5
1.4252,1962,11,28.5
1.377,1962,11,29.5
1.3815,1962,11,30.5
1.4484,1962,12,1.5
1.5748,1962,12,2.5
1.7445,1962,12,3.5
1.9296,1962,12,4.5
2.0926,1962,12,5.5
2.1937,1962,12,6.5
2.2025,1962,12,7.5
2.1116,1962,12,8.5
1.9431,1962,12,9.5
1.7417,1962,12,10.5
1.558,1962,12,11.5
1.4285,1962,12,12.5
1.3662,1962,12,13.5
1.3628,1962,12,14.5
1.3988,1962,12,15.5
1.4536,1962,12,16.5
1.5104,1962,12,17.5
1.5551,1962,12,18.5
1.5764,1962,12,19.5
1.5671,1962,12,20.5
1.525,1962,12,21.5
1.4528,1962,12,22.5
1.357,1962,12,23.5
1.2478,1962,12,24.5
1.1412,1962,12,25.5
1.059,1962,12,26.5
1.0245,1962,12,27.5
1.0541,1962,12,28.5
1.1482,1962,12,29.5
1.2893,1962,12,30.5
1.4454,1962,12,31.5
1.5799,1963,1,1.5
1.6592,1963,1,2.5
1.661,1963,1,3.5
1.5796,1963,1,4.5
1.429,1963,1,5.5
1.2414,1963,1,6.5
1.0583,1963,1,7.5
0.9174,1963,1,8.5
0.8402,1963,1,9.5
0.8271,1963,1,10.5
0.8622,1963,1,11.5
0.9237,1963,1,12.5
0.9913,1963,1,13.5
1.0493,1963,1,14.5
1.0858,1963,1,15.5
1.093,1963,1,16.5
1.0677,1963,1,17.5
1.0127,1963,1,18.5
0.9354,1963,1,19.5
0.8464,1963,1,20.5
0.7588,1963,1,21.5
0.69,1963,1,22.5
0.662,1963,1,23.5
0.6963,1963,1,24.5
0.8034,1963,1,25.5
0.9725,1963,1,26.5
1.1701,1963,1,27.5
1.3494,1963,1,28.5
1.4668,1963,1,29.5
1.4967,1963,1,30.5
1.4369,1963,1,31.5
1.3071,1963,2,1.5
1.1414,1963,2,2.5
0.9786,1963,2,3.5
0.853,1963,2,4.5
0.7857,1963,2,5.5
0.7821,1963,2,6.5
0.8316,1963,2,7.5
0.9138,1963,2,8.5
1.0067,1963,2,9.5
1.0931,1963,2,10.5
1.1595,1963,2,11.5
1.1963,1963,2,12.5
1.1984,1963,2,13.5
1.1667,1963,2,14.5
1.1084,1963,2,15.5
1.0355,1963,2,16.5
0.9618,1963,2,17.5
0.9025,1963,2,18.5
0.8756,1963,2,19.5
0.9029,1963,2,20.5
1.0028,1963,2,21.5
1.1784,1963,2,22.5
1.4072,1963,2,23.5
1.6415,1963,2,24.5
1.8225,1963,2,25.5
1.9046,1963,2,26.5
1.8732,1963,2,27.5
1.7473,1963,2,28.5
1.5697,1963,3,1.5
1.3888,1963,3,2.5
1.2449,1963,3,3.5
1.1621,1963,3,4.5
1.1472,1963,3,5.5
1.1917,1963,3,6.5
1.2776,1963,3,7.5
1.3827,1963,3,8.5
1.4863,1963,3,9.5
1.5719,1963,3,10.5
1.6281,1963,3,11.5
1.6478,1963,3,12.5
1.6292,1963,3,13.5
1.5771,1963,3,14.5
1.503,1963,3,15.5
1.4228,1963,3,16.5
1.3536,1963,3,17.5
1.312,1963,3,18.5
1.3154,1963,3,19.5
1.3822,1963,3,20.5
1.525,1963,3,21.5
1.7386,1963,3,22.5
1.9904,1963,3,23.5
2.2234,1963,3,24.5
2.3751,1963,3,25.5
2.4038,1963,3,26.5
2.3065,1963,3,27.5
2.1203,1963,3,28.5
1.9039,1963,3,29.5
1.7136,1963,3,30.5
1.586,1963,3,31.5
1.533,1963,4,1.5
1.5467,1963,4,2.5
1.6087,1963,4,3.5
1.6967,1963,4,4.5
1.7892,1963,4,5.5
1.8679,1963,4,6.5
1.9196,1963,4,7.5
1.9356,1963,4,8.5
1.9121,1963,4,9.5
1.851,1963,4,10.5
1.7623,1963,4,11.5
1.6612,1963,4,12.5
1.5658,1963,4,13.5
1.4949,1963,4,14.5
1.4648,1963,4,15.5
1.4903,1963,4,16.5
1.5838,1963,4,17.5
1.7494,1963,4,18.5
1.973,1963,4,19.5
2.2149,1963,4,20.5
2.4151,1963,4,21.5
2.5147,1963,4,22.5
2.4818,1963,4,23.5
2.3275,1963,4,24.5
2.1015,1963,4,25.5
1.871,1963,4,26.5
1.6913,1963,4,27.5
1.5905,1963,4,28.5
1.5677,1963,4,29.5
1.6038,1963,4,30.5
1.6728,1963,5,1.5
1.7515,1963,5,2.5
1.8215,1963,5,3.5
1.8686,1963,5,4.5
1.8836,1963,5,5.5
1.8615,1963,5,6.5
1.8023,1963,5,7.5
1.7114,1963,5,8.5
1.6003,1963,5,9.5
1.4858,1963,5,10.5
1.388,1963,5,11.5
1.3259,1963,5,12.5
1.3148,1963,5,13.5
1.3646,1963,5,14.5
1.4787,1963,5,15.5
1.6502,1963,5,16.5
1.856,1963,5,17.5
2.0541,1963,5,18.5
2.1912,1963,5,19.5
2.2216,1963,5,20.5
2.1294,1963,5,21.5
1.9385,1963,5,22.5
1.7048,1963,5,23.5
1.4928,1963,5,24.5
1.3492,1963,5,25.5
1.2894,1963,5,26.5
1.3007,1963,5,27.5
1.3561,1963,5,28.5
1.4281,1963,5,29.5
1.495,1963,5,30.5
1.5419,1963,5,31.5
1.559,1963,6,1.5
1.5412,1963,6,2.5
1.4877,1963,6,3.5
1.403,1963,6,4.5
1.2954,1963,6,5.5
1.1789,1963,6,6.5
1.0714,1963,6,7.5
0.9932,1963,6,8.5
0.9629,1963,6,9.5
0.9926,1963,6,10.5
1.0842,1963,6,11.5
1.2282,1963,6,12.5
1.4045,1963,6,13.5
1.5819,1963,6,14.5
1.721,1963,6,15.5
1.7827,1963,6,16.5
1.7418,1963,6,17.5
1.6007,1963,6,18.5
1.3939,1963,6,19.5
1.1779,1963,6,20.5
1.0072,1963,6,21.5
0.9142,1963,6,22.5
0.9003,1963,6,23.5
0.9434,1963,6,24.5
1.0125,1963,6,25.5
1.0804,1963,6,26.5
1.1287,1963,6,27.5
1.147,1963,6,28.5
1.1301,1963,6,29.5
1.0769,1963,6,30.5
0.9918,1963,7,1.5
0.8836,1963,7,2.5
0.7652,1963,7,3.5
0.6519,1963,7,4.5
0.5624,1963,7,5.5
0.5164,1963,7,6.5
0.5303,1963,7,7.5
0.6103,1963,7,8.5
0.7478,1963,7,9.5
0.9198,1963,7,10.5
1.0925,1963,7,11.5
1.2296,1963,7,12.5
1.3005,1963,7,13.5
1.2869,1963,7,14.5
1.1887,1963,7,15.5
1.0282,1963,7,16.5
0.8467,1963,7,17.5
0.6923,1963,7,18.5
0.603,1963,7,19.5
0.5932,1963,7,20.5
0.651,1963,7,21.5
0.7479,1963,7,22.5
0.8519,1963,7,23.5
0.9386,1963,7,24.5
0.9937,1963,7,25.5
1.0109,1963,7,26.5
0.9896,1963,7,27.5
0.9343,1963,7,28.5
0.8545,1963,7,29.5
0.7644,1963,7,30.5
0.6792,1963,7,31.5
0.6148,1963,8,1.5
0.5886,1963,8,2.5
0.6182,1963,8,3.5
0.715,1963,8,4.5
0.8783,1963,8,5.5
1.0874,1963,8,6.5
1.3036,1963,8,7.5
1.4806,1963,8,8.5
1.5796,1963,8,9.5
1.5824,1963,8,10.5
1.4951,1963,8,11.5
1.3441,1963,8,12.5
1.1692,1963,8,13.5
1.0151,1963,8,14.5
0.9174,1963,8,15.5
0.8948,1963,8,16.5
0.9442,1963,8,17.5
1.0435,1963,8,18.5
1.1608,1963,8,19.5
1.267,1963,8,20.5
1.3419,1963,8,21.5
1.3758,1963,8,22.5
1.3665,1963,8,23.5
1.3188,1963,8,24.5
1.2418,1963,8,25.5
1.1497,1963,8,26.5
1.0591,1963,8,27.5
0.9867,1963,8,28.5
0.9472,1963,8,29.5
0.956,1963,8,30.5
1.028,1963,8,31.5
1.1714,1963,9,1.5
1.3783,1963,9,2.5
1.617,1963,9,3.5
1.8364,1963,9,4.5
1.9827,1963,9,5.5
2.0205,1963,9,6.5
1.9469,1963,9,7.5
1.7905,1963,9,8.5
1.6002,1963,9,9.5
1.4269,1963,9,10.5
1.3093,1963,9,11.5
1.2669,1963,9,12.5
1.2994,1963,9,13.5
1.389,1963,9,14.5
1.5078,1963,9,15.5
1.6262,1963,9,16.5
1.7202,1963,9,17.5
1.7754,1963,9,18.5
1.7861,1963,9,19.5
1.7538,1963,9,20.5
1.6856,1963,9,21.5
1.5945,1963,9,22.5
1.4967,1963,9,23.5
1.411,1963,9,24.5
1.3543,1963,9,25.5
1.341,1963,9,26.5
1.3837,1963,9,27.5
1.495,1963,9,28.5
1.6775,1963,9,29.5
1.9152,1963,9,30.5
2.1674,1963,10,1.5
2.3755,1963,10,2.5
2.4833,1963,10,3.5
2.4625,1963,10,4.5
2.3263,1963,10,5.5
2.1242,1963,10,6.5
1.9206,1963,10,7.5
1.7689,1963,10,8.5
1.6983,1963,10,9.5
1.7107,1963,10,10.5
1.7879,1963,10,11.5
1.9021,1963,10,12.5
2.025,1963,10,13.5
2.1321,1963,10,14.5
2.206,1963,10,15.5
2.2376,1963,10,16.5
2.2248,1963,10,17.5
2.1712,1963,10,18.5
2.0868,1963,10,19.5
1.9875,1963,10,20.5
1.8927,1963,10,21.5
1.8221,1963,10,22.5
1.7914,1963,10,23.5
1.8123,1963,10,24.5
1.8933,1963,10,25.5
2.039,1963,10,26.5
2.2445,1963,10,27.5
2.4863,1963,10,28.5
2.7186,1963,10,29.5
2.8824,1963,10,30.5
2.9271,1963,10,31.5
2.8358,1963,11,1.5
2.6362,1963,11,2.5
2.3906,1963,11,3.5
2.1692,1963,11,4.5
2.0221,1963,11,5.5
1.9655,1963,11,6.5
1.986,1963,11,7.5
2.0528,1963,11,8.5
2.1333,1963,11,9.5
2.2014,1963,11,10.5
2.2402,1963,11,11.5
2.241,1963,11,12.5
2.2007,1963,11,13.5
2.1211,1963,11,14.5
2.0097,1963,11,15.5
1.879,1963,11,16.5
1.7462,1963,11,17.5
1.6312,1963,11,18.5
1.5532,1963,11,19.5
1.5267,1963,11,20.5
1.5601,1963,11,21.5
1.6557,1963,11,22.5
1.8097,1963,11,23.5
2.0086,1963,11,24.5
2.2238,1963,11,25.5
2.4107,1963,11,26.5
2.5192,1963,11,27.5
2.5124,1963,11,28.5
2.3881,1963,11,29.5
2.1857,1963,11,30.5
1.9715,1963,12,1.5
1.809,1963,12,2.5
1.7358,1963,12,3.5
1.7524,1963,12,4.5
1.8304,1963,12,5.5
1.9311,1963,12,6.5
2.0226,1963,12,7.5
2.0847,1963,12,8.5
2.1081,1963,12,9.5
2.0906,1963,12,10.5
2.0345,1963,12,11.5
1.9463,1963,12,12.5
1.8366,1963,12,13.5
1.7199,1963,12,14.5
1.6138,1963,12,15.5
1.5372,1963,12,16.5
1.5074,1963,12,17.5
1.536,1963,12,18.5
1.626,1963,12,19.5
1.7711,1963,12,20.5
1.9564,1963,12,21.5
2.1581,1963,12,22.5
2.3442,1963,12,23.5
2.4769,1963,12,24.5
2.5217,1963,12,25.5
2.4622,1963,12,26.5
2.314,1963,12,27.5
2.1239,1963,12,28.5
1.9548,1963,12,29.5
1.859,1963,12,30.5
1.8574,1963,12,31.5
1.9348,1964,1,1.5
2.0527,1964,1,2.5
2.1696,1964,1,3.5
2.2559,1964,1,4.5
2.298,1964,1,5.5
2.2932,1964,1,6.5
2.2461,1964,1,7.5
2.1646,1964,1,8.5
2.06,1964,1,9.5
1.9461,1964,1,10.5
1.8391,1964,1,11.5
1.7558,1964,1,12.5
1.7129,1964,1,13.5
1.7244,1964,1,14.5
1.7973,1964,1,15.5
1.9276,1964,1,16.5
2.0981,1964,1,17.5
2.2813,1964,1,18.5
2.4441,1964,1,19.5
2.5545,1964,1,20.5
2.5892,1964,1,21.5
2.5367,1964,1,22.5
2.4057,1964,1,23.5
2.2276,1964,1,24.5
2.0515,1964,1,25.5
1.9273,1964,1,26.5
1.8878,1964,1,27.5
1.9348,1964,1,28.5
2.0401,1964,1,29.5
2.1602,1964,1,30.5
2.2561,1964,1,31.5
2.3035,1964,2,1.5
2.2955,1964,2,2.5
2.2367,1964,2,3.5
2.1375,1964,2,4.5
2.0123,1964,2,5.5
1.8772,1964,2,6.5
1.7495,1964,2,7.5
1.6464,1964,2,8.5
1.5834,1964,2,9.5
1.5738,1964,2,10.5
1.6278,1964,2,11.5
1.7476,1964,2,12.5
1.9214,1964,2,13.5
2.121,1964,2,14.5
2.3057,1964,2,15.5
2.4342,1964,2,16.5
2.4774,1964,2,17.5
2.427,1964,2,18.5
2.2974,1964,2,19.5
2.1225,1964,2,20.5
1.947,1964,2,21.5
1.816,1964,2,22.5
1.7633,1964,2,23.5
1.7998,1964,2,24.5
1.9101,1964,2,25.5
2.0577,1964,2,26.5
2.1999,1964,2,27.5
2.3026,1964,2,28.5
2.348,1964,2,29.5
2.3336,1964,3,1.5
2.2681,1964,3,2.5
2.1659,1964,3,3.5
2.0447,1964,3,4.5
1.9239,1964,3,5.5
1.8231,1964,3,6.5
1.7591,1964,3,7.5
1.7453,1964,3,8.5
1.792,1964,3,9.5
1.9052,1964,3,10.5
2.0809,1964,3,11.5
2.3,1964,3,12.5
2.5238,1964,3,13.5
2.7018,1964,3,14.5
2.7882,1964,3,15.5
2.7606,1964,3,16.5
2.6293,1964,3,17.5
2.4332,1964,3,18.5
2.2259,1964,3,19.5
2.0582,1964,3,20.5
1.966,1964,3,21.5
1.9621,1964,3,22.5
2.036,1964,3,23.5
2.1588,1964,3,24.5
2.2924,1964,3,25.5
2.4008,1964,3,26.5
2.4589,1964,3,27.5
2.4566,1964,3,28.5
2.397,1964,3,29.5
2.2918,1964,3,30.5
2.1571,1964,3,31.5
2.0129,1964,4,1.5
1.8808,1964,4,2.5
1.7805,1964,4,3.5
1.7275,1964,4,4.5
1.7317,1964,4,5.5
1.7991,1964,4,6.5
1.9313,1964,4,7.5
2.1204,1964,4,8.5
2.3412,1964,4,9.5
2.55,1964,4,10.5
2.6915,1964,4,11.5
2.7211,1964,4,12.5
2.6262,1964,4,13.5
2.4355,1964,4,14.5
2.2096,1964,4,15.5
2.0142,1964,4,16.5
1.8978,1964,4,17.5
1.8795,1964,4,18.5
1.9492,1964,4,19.5
2.075,1964,4,20.5
2.2202,1964,4,21.5
2.3508,1964,4,22.5
2.4412,1964,4,23.5
2.4771,1964,4,24.5
2.4557,1964,4,25.5
2.384,1964,4,26.5
2.2756,1964,4,27.5
2.1489,1964,4,28.5
2.0246,1964,4,29.5
1.9231,1964,4,30.5
1.8623,1964,5,1.5
1.8546,1964,5,2.5
1.9053,1964,5,3.5
2.0154,1964,5,4.5
2.1818,1964,5,5.5
2.3913,1964,5,6.5
2.6141,1964,5,7.5
2.803,1964,5,8.5
2.9047,1964,5,9.5
2.8832,1964,5,10.5
2.7391,1964,5,11.5
2.5163,1964,5,12.5
2.285,1964,5,13.5
2.1126,1964,5,14.5
2.0374,1964,5,15.5
2.0594,1964,5,16.5
2.1488,1964,5,17.5
2.264,1964,5,18.5
2.3672,1964,5,19.5
2.4326,1964,5,20.5
2.4471,1964,5,21.5
2.4083,1964,5,22.5
2.3208,1964,5,23.5
2.1951,1964,5,24.5
2.0457,1964,5,25.5
1.8909,1964,5,26.5
1.7514,1964,5,27.5
1.647,1964,5,28.5
1.5926,1964,5,29.5
1.5942,1964,5,30.5
1.6515,1964,5,31.5
1.7585,1964,6,1.5
1.904,1964,6,2.5
2.0695,1964,6,3.5
2.2263,1964,6,4.5
2.3316,1964,6,5.5
2.3421,1964,6,6.5
2.2353,1964,6,7.5
2.0264,1964,6,8.5
1.7692,1964,6,9.5
1.5363,1964,6,10.5
1.3874,1964,6,11.5
1.3448,1964,6,12.5
1.3893,1964,6,13.5
1.477,1964,6,14.5
1.5599,1964,6,15.5
1.6039,1964,6,16.5
1.5943,1964,6,17.5
1.5315,1964,6,18.5
1.4255,1964,6,19.5
1.2879,1964,6,20.5
1.1325,1964,6,21.5
0.9755,1964,6,22.5
0.8349,1964,6,23.5
0.7277,1964,6,24.5
0.6702,1964,6,25.5
0.6732,1964,6,26.5
0.7392,1964,6,27.5
0.8612,1964,6,28.5
1.0245,1964,6,29.5
1.2093,1964,6,30.5
1.3906,1964,7,1.5
1.5379,1964,7,2.5
1.6177,1964,7,3.5
1.6028,1964,7,4.5
1.4897,1964,7,5.5
1.3085,1964,7,6.5
1.1176,1964,7,7.5
0.9825,1964,7,8.5
0.9474,1964,7,9.5
1.0152,1964,7,10.5
1.1495,1964,7,11.5
1.2954,1964,7,12.5
1.4044,1964,7,13.5
1.4517,1964,7,14.5
1.434,1964,7,15.5
1.3623,1964,7,16.5
1.2533,1964,7,17.5
1.1233,1964,7,18.5
0.9873,1964,7,19.5
0.8619,1964,7,20.5
0.7643,1964,7,21.5
0.71,1964,7,22.5
0.7109,1964,7,23.5
0.7733,1964,7,24.5
0.894,1964,7,25.5
1.0592,1964,7,26.5
1.2456,1964,7,27.5
1.4244,1964,7,28.5
1.5657,1964,7,29.5
1.6435,1964,7,30.5
1.6406,1964,7,31.5
1.5547,1964,8,1.5
1.4042,1964,8,2.5
1.23,1964,8,3.5
1.0871,1964,8,4.5
1.0251,1964,8,5.5
1.0659,1964,8,6.5
1.1927,1964,8,7.5
1.3575,1964,8,8.5
1.503,1964,8,9.5
1.5857,1964,8,10.5
1.5879,1964,8,11.5
1.5161,1964,8,12.5
1.3916,1964,8,13.5
1.2373,1964,8,14.5
1.0746,1964,8,15.5
0.9229,1964,8,16.5
0.8,1964,8,17.5
0.7224,1964,8,18.5
0.7015,1964,8,19.5
0.7437,1964,8,20.5
0.8495,1964,8,21.5
1.01,1964,8,22.5
1.2048,1964,8,23.5
1.402,1964,8,24.5
1.5642,1964,8,25.5
1.6591,1964,8,26.5
1.669,1964,8,27.5
1.5959,1964,8,28.5
1.4626,1964,8,29.5
1.3082,1964,8,30.5
1.1803,1964,8,31.5
1.1231,1964,9,1.5
1.163,1964,9,2.5
1.2981,1964,9,3.5
1.4959,1964,9,4.5
1.7044,1964,9,5.5
1.8716,1964,9,6.5
1.9635,1964,9,7.5
1.9721,1964,9,8.5
1.911,1964,9,9.5
1.8042,1964,9,10.5
1.6778,1964,9,11.5
1.5544,1964,9,12.5
1.455,1964,9,13.5
1.3969,1964,9,14.5
1.3921,1964,9,15.5
1.447,1964,9,16.5
1.5627,1964,9,17.5
1.7341,1964,9,18.5
1.9477,1964,9,19.5
2.1765,1964,9,20.5
2.3812,1964,9,21.5
2.5193,1964,9,22.5
2.5591,1964,9,23.5
2.4941,1964,9,24.5
2.3478,1964,9,25.5
2.1667,1964,9,26.5
2.0054,1964,9,27.5
1.9102,1964,9,28.5
1.908,1964,9,29.5
2.0004,1964,9,30.5
2.1637,1964,10,1.5
2.3542,1964,10,2.5
2.5236,1964,10,3.5
2.6317,1964,10,4.5
2.6579,1964,10,5.5
2.6035,1964,10,6.5
2.487,1964,10,7.5
2.3343,1964,10,8.5
2.1724,1964,10,9.5
2.0262,1964,10,10.5
1.9167,1964,10,11.5
1.8596,1964,10,12.5
1.8633,1964,10,13.5
1.9292,1964,10,14.5
2.0533,1964,10,15.5
2.2264,1964,10,16.5
2.4305,1964,10,17.5
2.6347,1964,10,18.5
2.7952,1964,10,19.5
2.8671,1964,10,20.5
2.8233,1964,10,21.5
2.6715,1964,10,22.5
2.4544,1964,10,23.5
